ENSG,HUGO,ENST,ENSP,CCDS,form
ENSG00000197142,ACSL5,ENST00000354273,ENSP00000346223,CCDS7573,PRINCIPAL:1
ENSG00000197430,OPALIN,ENST00000371172,ENSP00000360214,CCDS7448,PRINCIPAL:1
ENSG00000197444,OGDHL,ENST00000374103,ENSP00000363216,CCDS7234,PRINCIPAL:1
ENSG00000197748,CFAP43,ENST00000357060,ENSP00000349568,CCDS31281,PRINCIPAL:1
ENSG00000197889,MEIG1,ENST00000407572,ENSP00000384334,CCDS31151,PRINCIPAL:1
ENSG00000198018,ENTPD7,ENST00000370489,ENSP00000359520,CCDS7480,PRINCIPAL:1
ENSG00000198060,MARCH5,ENST00000358935,ENSP00000351813,CCDS7420,PRINCIPAL:1
ENSG00000198105,ZNF248,ENST00000357328,ENSP00000349882,CCDS7194,PRINCIPAL:1
ENSG00000198246,SLC29A3,ENST00000373189,ENSP00000362285,CCDS7310,PRINCIPAL:1
ENSG00000198298,ZNF485,ENST00000374435,ENSP00000363558,CCDS7205,PRINCIPAL:1
ENSG00000198408,MGEA5,ENST00000361464,ENSP00000354850,CCDS7520,PRINCIPAL:1
ENSG00000198546,ZNF511,ENST00000361518,ENSP00000355251,CCDS7677,PRINCIPAL:1
ENSG00000198610,AKR1C4,ENST00000263126,ENSP00000263126,CCDS7064,PRINCIPAL:1
ENSG00000198682,PAPSS2,ENST00000361175,ENSP00000354436,CCDS7385,PRINCIPAL:1
ENSG00000198728,LDB1,ENST00000361198,ENSP00000354616,CCDS7528,PRINCIPAL:1
ENSG00000198739,LRRTM3,ENST00000361320,ENSP00000355187,CCDS7270,PRINCIPAL:1
ENSG00000198825,INPP5F,ENST00000361976,ENSP00000354519,CCDS7616,PRINCIPAL:1
ENSG00000198873,GRK5,ENST00000392870,ENSP00000376609,CCDS7612,PRINCIPAL:1
ENSG00000198879,SFMBT2,ENST00000361972,ENSP00000355109,CCDS31138,PRINCIPAL:1
ENSG00000198924,DCLRE1A,ENST00000369305,ENSP00000358311,CCDS7584,PRINCIPAL:1
ENSG00000198954,KIF1BP,ENST00000361983,ENSP00000354848,CCDS7284,PRINCIPAL:1
ENSG00000198964,SGMS1,ENST00000361781,ENSP00000354829,CCDS7240,PRINCIPAL:1
ENSG00000203772,SPRN,ENST00000414069,ENSP00000433712,CCDS53589,PRINCIPAL:1
ENSG00000203780,FANK1,ENST00000368693,ENSP00000357682,CCDS31309,PRINCIPAL:1
ENSG00000203791,METTL10,ENST00000368836,ENSP00000357829,CCDS31307,PRINCIPAL:1
ENSG00000203795,FAM24A,ENST00000368894,ENSP00000357889,CCDS31304,PRINCIPAL:1
ENSG00000203805,PLPP4,ENST00000398250,ENSP00000381302,CCDS41573,PRINCIPAL:1
ENSG00000203837,PNLIPRP3,ENST00000369230,ENSP00000358232,CCDS31292,PRINCIPAL:1
ENSG00000203867,RBM20,ENST00000369519,ENSP00000358532,CCDS44477,PRINCIPAL:1
ENSG00000203942,C10orf62,ENST00000370640,ENSP00000359674,CCDS31261,PRINCIPAL:1
ENSG00000204010,IFIT1B,ENST00000371809,ENSP00000360874,CCDS31242,PRINCIPAL:1
ENSG00000204020,LIPN,ENST00000404459,ENSP00000383923,CCDS44456,PRINCIPAL:1
ENSG00000204021,LIPK,ENST00000404190,ENSP00000383900,CCDS44455,PRINCIPAL:1
ENSG00000204022,LIPJ,ENST00000371939,ENSP00000361007,CCDS31240,PRINCIPAL:1
ENSG00000204033,LRIT2,ENST00000372113,ENSP00000361185,CCDS31234,PRINCIPAL:1
ENSG00000204130,RUFY2,ENST00000602465,ENSP00000473462,-,PRINCIPAL:1
ENSG00000204147,ASAH2B,ENST00000374007,ENSP00000363119,-,PRINCIPAL:1
ENSG00000204152,TIMM23B,ENST00000374098,ENSP00000363211,CCDS73131,PRINCIPAL:1
ENSG00000204172,AGAP9,ENST00000452145,ENSP00000392206,CCDS73125,PRINCIPAL:1
ENSG00000204174,NPY4R,ENST00000612632,ENSP00000480883,CCDS73100,PRINCIPAL:1
ENSG00000204175,GPRIN2,ENST00000374317,ENSP00000363436,CCDS73101,PRINCIPAL:1
ENSG00000204682,CASC10,ENST00000377113,ENSP00000366317,CCDS31163,PRINCIPAL:1
ENSG00000204740,MALRD1,ENST00000454679,ENSP00000412763,CCDS73071,PRINCIPAL:1
ENSG00000213185,FAM24B,ENST00000368898,ENSP00000357894,CCDS31303,PRINCIPAL:1
ENSG00000213341,CHUK,ENST00000370397,ENSP00000359424,CCDS7488,PRINCIPAL:1
ENSG00000213390,ARHGAP19,ENST00000358531,ENSP00000351333,CCDS7454,PRINCIPAL:1
ENSG00000213551,DNAJC9,ENST00000372950,ENSP00000362041,CCDS7322,PRINCIPAL:1
ENSG00000214285,NPS,ENST00000398023,ENSP00000381105,CCDS41577,PRINCIPAL:1
ENSG00000214413,BBIP1,ENST00000436562,ENSP00000431936,CCDS58094,PRINCIPAL:1
ENSG00000214435,AS3MT,ENST00000369880,ENSP00000358896,CCDS41567,PRINCIPAL:1
ENSG00000214562,NUTM2D,ENST00000381697,ENSP00000371116,-,PRINCIPAL:1
ENSG00000214688,C10orf105,ENST00000441508,ENSP00000403151,CCDS44430,PRINCIPAL:1
ENSG00000222047,C10orf55,ENST00000412307,ENSP00000409225,CCDS53541,PRINCIPAL:1
ENSG00000223601,EBLN1,ENST00000422359,ENSP00000473842,CCDS60498,PRINCIPAL:1
ENSG00000225830,ERCC6,ENST00000355832,ENSP00000348089,CCDS7229,PRINCIPAL:1
ENSG00000227268,KLLN,ENST00000445946,ENSP00000392204,CCDS44454,PRINCIPAL:1
ENSG00000227345,PARG,ENST00000616448,ENSP00000484285,CCDS73130,PRINCIPAL:1
ENSG00000227877,MRLN,ENST00000414264,ENSP00000488748,-,PRINCIPAL:1
ENSG00000228570,NUTM2E,ENST00000429984,ENSP00000407521,-,PRINCIPAL:1
ENSG00000229544,NKX1-2,ENST00000451024,ENSP00000451945,CCDS59221,PRINCIPAL:1
ENSG00000235376,RPEL1,ENST00000441178,ENSP00000476672,CCDS65929,PRINCIPAL:1
ENSG00000237489,LINC00959,ENST00000637128,ENSP00000490233,-,PRINCIPAL:1
ENSG00000241058,NSUN6,ENST00000377304,ENSP00000366519,CCDS7130,PRINCIPAL:1
ENSG00000241935,HOGA1,ENST00000370646,ENSP00000359680,CCDS7467,PRINCIPAL:1
ENSG00000243251,PGBD3,ENST00000374127,ENSP00000363242,CCDS7230,PRINCIPAL:1
ENSG00000243660,ZNF487,ENST00000315429,ENSP00000314093,-,PRINCIPAL:1
ENSG00000249860,MTRNR2L5,ENST00000512524,ENSP00000437910,CCDS53537,PRINCIPAL:1
ENSG00000249967,RP11-548K23.11,ENST00000370649,ENSP00000359683,-,PRINCIPAL:1
ENSG00000253626,EIF5AL1,ENST00000520547,ENSP00000430706,CCDS53546,PRINCIPAL:1
ENSG00000254536,RP11-108K14.8,ENST00000468317,ENSP00000436767,-,PRINCIPAL:1
ENSG00000254636,ARMS2,ENST00000528446,ENSP00000436682,CCDS53585,PRINCIPAL:1
ENSG00000256574,OR13A1,ENST00000536058,ENSP00000438657,CCDS31188,PRINCIPAL:1
ENSG00000256892,MTRNR2L7,ENST00000544824,ENSP00000439985,CCDS53524,PRINCIPAL:1
ENSG00000258539,RP11-12J10.3,ENST00000494792,ENSP00000455755,-,PRINCIPAL:1
ENSG00000260314,MRC1,ENST00000569591,ENSP00000455897,CCDS7123,PRINCIPAL:1
ENSG00000261456,TUBB8,ENST00000568584,ENSP00000456206,CCDS7051,PRINCIPAL:1
ENSG00000263639,MSMB,ENST00000582163,ENSP00000463092,CCDS73096,PRINCIPAL:1
ENSG00000263761,GDF2,ENST00000581492,ENSP00000463051,CCDS73118,PRINCIPAL:1
ENSG00000264230,ANXA8L1,ENST00000619162,ENSP00000480221,CCDS73098,PRINCIPAL:1
ENSG00000264717,CH17-360D5.1,ENST00000613306,ENSP00000489924,-,PRINCIPAL:1
ENSG00000265190,ANXA8,ENST00000585281,ENSP00000462880,CCDS73122,PRINCIPAL:1
ENSG00000265203,RBP3,ENST00000584701,ENSP00000463151,CCDS73119,PRINCIPAL:1
ENSG00000265354,TIMM23,ENST00000580018,ENSP00000464522,CCDS73091,PRINCIPAL:1
ENSG00000266412,NCOA4,ENST00000581486,ENSP00000462943,CCDS73092,PRINCIPAL:1
ENSG00000266524,GDF10,ENST00000580279,ENSP00000464145,CCDS73117,PRINCIPAL:1
ENSG00000269891,ARHGAP19-SLIT1,ENST00000479633,ENSP00000473567,-,PRINCIPAL:1
ENSG00000269897,COMMD3-BMI1,ENST00000602390,ENSP00000473391,CCDS59213,PRINCIPAL:1
ENSG00000270099,RP11-248J23.7,ENST00000491114,ENSP00000473305,-,PRINCIPAL:1
ENSG00000270316,BORCS7-ASMT,ENST00000299353,ENSP00000299353,CCDS7542,PRINCIPAL:1
ENSG00000276430,FAM25C,ENST00000617224,ENSP00000485370,CCDS76299,PRINCIPAL:1
ENSG00000276490,RP11-400G3.5,ENST00000464755,ENSP00000483243,-,PRINCIPAL:1
ENSG00000279058,AGAP14,ENST00000624701,ENSP00000485140,-,PRINCIPAL:1
ENSG00000281042,AC013286.1,ENST00000629453,ENSP00000487141,-,PRINCIPAL:1
ENSG00000282889,AL365273.1,ENST00000539125,ENSP00000440027,CCDS53558,PRINCIPAL:1
ENSG00000283179,AL135791.1,ENST00000615949,ENSP00000477940,CCDS73087,PRINCIPAL:1
ENSG00000283266,AC023283.1,ENST00000392901,ENSP00000376635,CCDS58097,PRINCIPAL:1
ENSG00000283496,ZNF511-PRAP1,ENST00000368554,ENSP00000357542,-,PRINCIPAL:1
ENSG00000002330,BAD,ENST00000309032,ENSP00000309103,CCDS8065,PRINCIPAL:1
ENSG00000006534,ALDH3B1,ENST00000614849,ENSP00000478486,CCDS73335,PRINCIPAL:1
ENSG00000011347,SYT7,ENST00000263846,ENSP00000263846,CCDS31577,PRINCIPAL:1
ENSG00000011405,PIK3C2A,ENST00000265970,ENSP00000265970,CCDS7824,PRINCIPAL:1
ENSG00000014138,POLA2,ENST00000265465,ENSP00000265465,CCDS8098,PRINCIPAL:1
ENSG00000014216,CAPN1,ENST00000533820,ENSP00000435272,CCDS44644,PRINCIPAL:1
ENSG00000019102,VSIG2,ENST00000326621,ENSP00000318684,CCDS8452,PRINCIPAL:1
ENSG00000019505,SYT13,ENST00000020926,ENSP00000020926,CCDS31470,PRINCIPAL:1
ENSG00000021762,OSBPL5,ENST00000263650,ENSP00000263650,CCDS31344,PRINCIPAL:1
ENSG00000023171,GRAMD1B,ENST00000635736,ENSP00000490062,-,PRINCIPAL:1
ENSG00000023191,RNH1,ENST00000534797,ENSP00000433999,CCDS7697,PRINCIPAL:1
ENSG00000023445,BIRC3,ENST00000532808,ENSP00000432907,CCDS8315,PRINCIPAL:1
ENSG00000025434,NR1H3,ENST00000441012,ENSP00000387946,CCDS7929,PRINCIPAL:1
ENSG00000030066,NUP160,ENST00000378460,ENSP00000367721,CCDS31484,PRINCIPAL:1
ENSG00000033327,GAB2,ENST00000361507,ENSP00000354952,CCDS8259,PRINCIPAL:1
ENSG00000042429,MED17,ENST00000251871,ENSP00000251871,CCDS8295,PRINCIPAL:1
ENSG00000043039,BARX2,ENST00000281437,ENSP00000281437,CCDS8481,PRINCIPAL:1
ENSG00000048028,USP28,ENST00000003302,ENSP00000003302,CCDS31680,PRINCIPAL:1
ENSG00000048649,RSF1,ENST00000308488,ENSP00000311513,CCDS8253,PRINCIPAL:1
ENSG00000050165,DKK3,ENST00000396505,ENSP00000379762,CCDS7808,PRINCIPAL:1
ENSG00000052841,TTC17,ENST00000039989,ENSP00000039989,CCDS31466,PRINCIPAL:1
ENSG00000052850,ALX4,ENST00000329255,ENSP00000332744,CCDS31468,PRINCIPAL:1
ENSG00000054965,FAM168A,ENST00000356467,ENSP00000348852,CCDS41689,PRINCIPAL:1
ENSG00000054967,RELT,ENST00000393580,ENSP00000377207,CCDS8222,PRINCIPAL:1
ENSG00000060749,QSER1,ENST00000399302,ENSP00000382241,CCDS41631,PRINCIPAL:1
ENSG00000062282,DGAT2,ENST00000228027,ENSP00000228027,CCDS31642,PRINCIPAL:1
ENSG00000064199,SPA17,ENST00000227135,ENSP00000227135,CCDS8450,PRINCIPAL:1
ENSG00000066382,MPPED2,ENST00000358117,ENSP00000350833,CCDS7870,PRINCIPAL:1
ENSG00000068971,PPP2R5B,ENST00000164133,ENSP00000164133,CCDS8085,PRINCIPAL:1
ENSG00000068976,PYGM,ENST00000164139,ENSP00000164139,CCDS8079,PRINCIPAL:1
ENSG00000069482,GAL,ENST00000265643,ENSP00000265643,CCDS8183,PRINCIPAL:1
ENSG00000069696,DRD4,ENST00000176183,ENSP00000176183,CCDS7710,PRINCIPAL:1
ENSG00000070031,SCT,ENST00000176195,ENSP00000176195,CCDS7709,PRINCIPAL:1
ENSG00000071203,MS4A12,ENST00000016913,ENSP00000016913,CCDS7988,PRINCIPAL:1
ENSG00000074201,CLNS1A,ENST00000525428,ENSP00000433919,CCDS8252,PRINCIPAL:1
ENSG00000074266,EED,ENST00000263360,ENSP00000263360,CCDS8273,PRINCIPAL:1
ENSG00000074319,TSG101,ENST00000251968,ENSP00000251968,CCDS7842,PRINCIPAL:1
ENSG00000075239,ACAT1,ENST00000265838,ENSP00000265838,CCDS8339,PRINCIPAL:1
ENSG00000075388,FGF4,ENST00000168712,ENSP00000168712,CCDS8194,PRINCIPAL:1
ENSG00000076043,REXO2,ENST00000265881,ENSP00000265881,CCDS8371,PRINCIPAL:1
ENSG00000076706,MCAM,ENST00000264036,ENSP00000264036,CCDS31690,PRINCIPAL:1
ENSG00000077498,TYR,ENST00000263321,ENSP00000263321,CCDS8284,PRINCIPAL:1
ENSG00000077514,POLD3,ENST00000263681,ENSP00000263681,CCDS8233,PRINCIPAL:1
ENSG00000077616,NAALAD2,ENST00000534061,ENSP00000432481,CCDS8288,PRINCIPAL:1
ENSG00000078124,ACER3,ENST00000532485,ENSP00000434480,CCDS8247,PRINCIPAL:1
ENSG00000078902,TOLLIP,ENST00000317204,ENSP00000314733,CCDS7723,PRINCIPAL:1
ENSG00000082175,PGR,ENST00000325455,ENSP00000325120,CCDS8310,PRINCIPAL:1
ENSG00000084207,GSTP1,ENST00000398606,ENSP00000381607,CCDS41679,PRINCIPAL:1
ENSG00000085117,CD82,ENST00000227155,ENSP00000227155,CCDS7909,PRINCIPAL:1
ENSG00000085741,WNT11,ENST00000322563,ENSP00000325526,CCDS8242,PRINCIPAL:1
ENSG00000086205,FOLH1,ENST00000256999,ENSP00000256999,CCDS7946,PRINCIPAL:1
ENSG00000086827,ZW10,ENST00000200135,ENSP00000200135,CCDS8363,PRINCIPAL:1
ENSG00000086848,ALG9,ENST00000614444,ENSP00000484200,CCDS73379,PRINCIPAL:1
ENSG00000086991,NOX4,ENST00000263317,ENSP00000263317,CCDS8285,PRINCIPAL:1
ENSG00000087053,MTMR2,ENST00000346299,ENSP00000345752,CCDS8305,PRINCIPAL:1
ENSG00000087365,SF3B2,ENST00000322535,ENSP00000318861,CCDS31612,PRINCIPAL:1
ENSG00000087884,AAMDC,ENST00000526415,ENSP00000431808,CCDS8254,PRINCIPAL:1
ENSG00000091664,SLC17A6,ENST00000263160,ENSP00000263160,CCDS7856,PRINCIPAL:1
ENSG00000095139,ARCN1,ENST00000264028,ENSP00000264028,CCDS8400,PRINCIPAL:1
ENSG00000109832,DDX25,ENST00000263576,ENSP00000263576,CCDS44766,PRINCIPAL:1
ENSG00000109846,CRYAB,ENST00000533475,ENSP00000433560,CCDS8351,PRINCIPAL:1
ENSG00000109851,DBX1,ENST00000524983,ENSP00000436881,-,PRINCIPAL:1
ENSG00000109854,HTATIP2,ENST00000451739,ENSP00000394259,CCDS7852,PRINCIPAL:1
ENSG00000109861,CTSC,ENST00000227266,ENSP00000227266,CCDS8282,PRINCIPAL:1
ENSG00000109881,CCDC34,ENST00000328697,ENSP00000330240,CCDS31448,PRINCIPAL:1
ENSG00000109906,ZBTB16,ENST00000392996,ENSP00000376721,CCDS8367,PRINCIPAL:1
ENSG00000109911,ELP4,ENST00000350638,ENSP00000298937,CCDS7875,PRINCIPAL:1
ENSG00000109917,ZPR1,ENST00000227322,ENSP00000227322,CCDS8375,PRINCIPAL:1
ENSG00000109919,MTCH2,ENST00000302503,ENSP00000303222,CCDS7943,PRINCIPAL:1
ENSG00000109920,FNBP4,ENST00000263773,ENSP00000263773,CCDS41644,PRINCIPAL:1
ENSG00000109927,TECTA,ENST00000264037,ENSP00000264037,CCDS8434,PRINCIPAL:1
ENSG00000109929,SC5D,ENST00000392789,ENSP00000376539,CCDS8435,PRINCIPAL:1
ENSG00000109943,CRTAM,ENST00000227348,ENSP00000227348,CCDS8437,PRINCIPAL:1
ENSG00000109944,C11orf63,ENST00000227349,ENSP00000227349,CCDS8438,PRINCIPAL:1
ENSG00000109956,B3GAT1,ENST00000312527,ENSP00000307875,CCDS8500,PRINCIPAL:1
ENSG00000109971,HSPA8,ENST00000227378,ENSP00000227378,CCDS8440,PRINCIPAL:1
ENSG00000109991,P2RX3,ENST00000263314,ENSP00000263314,CCDS7953,PRINCIPAL:1
ENSG00000110025,SNX15,ENST00000377244,ENSP00000366452,CCDS8089,PRINCIPAL:1
ENSG00000110042,DTX4,ENST00000227451,ENSP00000227451,CCDS44612,PRINCIPAL:1
ENSG00000110046,ATG2A,ENST00000377264,ENSP00000366475,CCDS31602,PRINCIPAL:1
ENSG00000110047,EHD1,ENST00000359393,ENSP00000352354,CCDS8084,PRINCIPAL:1
ENSG00000110048,OSBP,ENST00000263847,ENSP00000263847,CCDS7974,PRINCIPAL:1
ENSG00000110057,UNC93B1,ENST00000227471,ENSP00000227471,CCDS73334,PRINCIPAL:1
ENSG00000110060,PUS3,ENST00000227474,ENSP00000227474,CCDS8466,PRINCIPAL:1
ENSG00000110063,DCPS,ENST00000263579,ENSP00000263579,CCDS8473,PRINCIPAL:1
ENSG00000110066,KMT5B,ENST00000304363,ENSP00000305899,CCDS31623,PRINCIPAL:1
ENSG00000110077,MS4A6A,ENST00000530839,ENSP00000436979,CCDS7981,PRINCIPAL:1
ENSG00000110079,MS4A4A,ENST00000337908,ENSP00000338648,CCDS7982,PRINCIPAL:1
ENSG00000110090,CPT1A,ENST00000265641,ENSP00000265641,CCDS8185,PRINCIPAL:1
ENSG00000110092,CCND1,ENST00000227507,ENSP00000227507,CCDS8191,PRINCIPAL:1
ENSG00000110104,CCDC86,ENST00000227520,ENSP00000227520,CCDS7993,PRINCIPAL:1
ENSG00000110107,PRPF19,ENST00000227524,ENSP00000227524,CCDS7995,PRINCIPAL:1
ENSG00000110108,TMEM109,ENST00000536171,ENSP00000443990,CCDS7996,PRINCIPAL:1
ENSG00000110148,CCKBR,ENST00000334619,ENSP00000335544,CCDS7761,PRINCIPAL:1
ENSG00000110169,HPX,ENST00000265983,ENSP00000265983,CCDS7763,PRINCIPAL:1
ENSG00000110171,TRIM3,ENST00000359518,ENSP00000352508,CCDS7764,PRINCIPAL:1
ENSG00000110172,CHORDC1,ENST00000320585,ENSP00000319255,CCDS8289,PRINCIPAL:1
ENSG00000110195,FOLR1,ENST00000312293,ENSP00000308137,CCDS8211,PRINCIPAL:1
ENSG00000110203,FOLR3,ENST00000611028,ENSP00000481114,CCDS73344,PRINCIPAL:1
ENSG00000110237,ARHGEF17,ENST00000263674,ENSP00000263674,CCDS8221,PRINCIPAL:1
ENSG00000110243,APOA5,ENST00000542499,ENSP00000445002,CCDS8376,PRINCIPAL:1
ENSG00000110244,APOA4,ENST00000357780,ENSP00000350425,CCDS31681,PRINCIPAL:1
ENSG00000110245,APOC3,ENST00000227667,ENSP00000227667,CCDS8377,PRINCIPAL:1
ENSG00000110274,CEP164,ENST00000278935,ENSP00000278935,CCDS31683,PRINCIPAL:1
ENSG00000110315,RNF141,ENST00000265981,ENSP00000265981,CCDS7803,PRINCIPAL:1
ENSG00000110318,CEP126,ENST00000263468,ENSP00000263468,CCDS31658,PRINCIPAL:1
ENSG00000110324,IL10RA,ENST00000227752,ENSP00000227752,CCDS8388,PRINCIPAL:1
ENSG00000110328,GALNT18,ENST00000227756,ENSP00000227756,CCDS7807,PRINCIPAL:1
ENSG00000110367,DDX6,ENST00000526070,ENSP00000433704,CCDS44751,PRINCIPAL:1
ENSG00000110375,UPK2,ENST00000264031,ENSP00000264031,CCDS8404,PRINCIPAL:1
ENSG00000110400,NECTIN1,ENST00000264025,ENSP00000264025,CCDS8426,PRINCIPAL:1
ENSG00000110422,HIPK3,ENST00000456517,ENSP00000398241,CCDS41634,PRINCIPAL:1
ENSG00000110435,PDHX,ENST00000227868,ENSP00000227868,CCDS7896,PRINCIPAL:1
ENSG00000110442,COMMD9,ENST00000263401,ENSP00000263401,CCDS7900,PRINCIPAL:1
ENSG00000110446,SLC15A3,ENST00000227880,ENSP00000227880,CCDS7998,PRINCIPAL:1
ENSG00000110448,CD5,ENST00000347785,ENSP00000342681,CCDS8000,PRINCIPAL:1
ENSG00000110455,ACCS,ENST00000263776,ENSP00000263776,CCDS7907,PRINCIPAL:1
ENSG00000110484,SCGB2A2,ENST00000227918,ENSP00000227918,CCDS8018,PRINCIPAL:1
ENSG00000110492,MDK,ENST00000395566,ENSP00000378933,CCDS7919,PRINCIPAL:1
ENSG00000110497,AMBRA1,ENST00000314845,ENSP00000318313,CCDS31475,PRINCIPAL:1
ENSG00000110536,PTPMT1,ENST00000326674,ENSP00000325958,CCDS41643,PRINCIPAL:1
ENSG00000110583,NAA40,ENST00000377793,ENSP00000367024,CCDS8053,PRINCIPAL:1
ENSG00000110619,CARS,ENST00000380525,ENSP00000369897,CCDS41600,PRINCIPAL:1
ENSG00000110628,SLC22A18,ENST00000347936,ENSP00000307859,CCDS7740,PRINCIPAL:1
ENSG00000110651,CD81,ENST00000263645,ENSP00000263645,CCDS7734,PRINCIPAL:1
ENSG00000110675,ELMOD1,ENST00000443271,ENSP00000412257,CCDS44724,PRINCIPAL:1
ENSG00000110680,CALCA,ENST00000361010,ENSP00000354286,CCDS31432,PRINCIPAL:1
ENSG00000110696,C11orf58,ENST00000228136,ENSP00000228136,CCDS7822,PRINCIPAL:1
ENSG00000110700,RPS13,ENST00000525634,ENSP00000435777,CCDS7823,PRINCIPAL:1
ENSG00000110711,AIP,ENST00000279146,ENSP00000279146,CCDS8168,PRINCIPAL:1
ENSG00000110713,NUP98,ENST00000324932,ENSP00000316032,CCDS7746,PRINCIPAL:1
ENSG00000110717,NDUFS8,ENST00000313468,ENSP00000315774,CCDS8176,PRINCIPAL:1
ENSG00000110719,TCIRG1,ENST00000265686,ENSP00000265686,CCDS8177,PRINCIPAL:1
ENSG00000110756,HPS5,ENST00000349215,ENSP00000265967,CCDS7836,PRINCIPAL:1
ENSG00000110768,GTF2H1,ENST00000265963,ENSP00000265963,CCDS7838,PRINCIPAL:1
ENSG00000110777,POU2AF1,ENST00000393067,ENSP00000376786,CCDS31675,PRINCIPAL:1
ENSG00000110786,PTPN5,ENST00000396168,ENSP00000379471,CCDS60746,PRINCIPAL:1
ENSG00000117983,MUC5B,ENST00000529681,ENSP00000436812,CCDS44515,PRINCIPAL:1
ENSG00000118094,TREH,ENST00000264029,ENSP00000264029,CCDS73402,PRINCIPAL:1
ENSG00000118096,IFT46,ENST00000264021,ENSP00000264021,CCDS53718,PRINCIPAL:1
ENSG00000118113,MMP8,ENST00000236826,ENSP00000236826,CCDS8320,PRINCIPAL:1
ENSG00000118137,APOA1,ENST00000236850,ENSP00000236850,CCDS8378,PRINCIPAL:1
ENSG00000118181,RPS25,ENST00000527673,ENSP00000435096,CCDS8406,PRINCIPAL:1
ENSG00000118369,USP35,ENST00000529308,ENSP00000431876,CCDS41693,PRINCIPAL:1
ENSG00000120451,SNX19,ENST00000265909,ENSP00000265909,CCDS31721,PRINCIPAL:1
ENSG00000120457,KCNJ5,ENST00000533599,ENSP00000434266,CCDS8479,PRINCIPAL:1
ENSG00000120458,MSANTD2,ENST00000374979,ENSP00000364118,CCDS76491,PRINCIPAL:1
ENSG00000121236,TRIM6,ENST00000278302,ENSP00000278302,CCDS31390,PRINCIPAL:1
ENSG00000121621,KIF18A,ENST00000263181,ENSP00000263181,CCDS7867,PRINCIPAL:1
ENSG00000121653,MAPK8IP1,ENST00000241014,ENSP00000241014,CCDS7916,PRINCIPAL:1
ENSG00000121680,PEX16,ENST00000378750,ENSP00000368024,CCDS31472,PRINCIPAL:1
ENSG00000121690,DEPDC7,ENST00000241051,ENSP00000241051,CCDS41632,PRINCIPAL:1
ENSG00000121691,CAT,ENST00000241052,ENSP00000241052,CCDS7891,PRINCIPAL:1
ENSG00000123444,KBTBD4,ENST00000526005,ENSP00000433340,CCDS7940,PRINCIPAL:1
ENSG00000123892,RAB38,ENST00000243662,ENSP00000243662,CCDS8281,PRINCIPAL:1
ENSG00000123901,GPR83,ENST00000243673,ENSP00000243673,CCDS8297,PRINCIPAL:1
ENSG00000124900,TRIM51,ENST00000449290,ENSP00000395086,-,PRINCIPAL:1
ENSG00000124935,SCGB1D2,ENST00000244926,ENSP00000244926,CCDS8017,PRINCIPAL:1
ENSG00000124939,SCGB2A1,ENST00000244930,ENSP00000244930,CCDS8016,PRINCIPAL:1
ENSG00000126391,FRMD8,ENST00000317568,ENSP00000319726,CCDS8102,PRINCIPAL:1
ENSG00000126432,PRDX5,ENST00000265462,ENSP00000265462,CCDS8069,PRINCIPAL:1
ENSG00000126500,FLRT1,ENST00000246841,ENSP00000246841,CCDS8057,PRINCIPAL:1
ENSG00000129083,COPB1,ENST00000249923,ENSP00000249923,CCDS7815,PRINCIPAL:1
ENSG00000129084,PSMA1,ENST00000396394,ENSP00000379676,CCDS7816,PRINCIPAL:1
ENSG00000129151,BBOX1,ENST00000529202,ENSP00000435781,CCDS7862,PRINCIPAL:1
ENSG00000129152,MYOD1,ENST00000250003,ENSP00000250003,CCDS7826,PRINCIPAL:1
ENSG00000129158,SERGEF,ENST00000265965,ENSP00000265965,CCDS7828,PRINCIPAL:1
ENSG00000129159,KCNC1,ENST00000265969,ENSP00000265969,CCDS44547,PRINCIPAL:1
ENSG00000129167,TPH1,ENST00000250018,ENSP00000250018,CCDS7829,PRINCIPAL:1
ENSG00000129170,CSRP3,ENST00000265968,ENSP00000265968,CCDS7848,PRINCIPAL:1
ENSG00000129173,E2F8,ENST00000527884,ENSP00000434199,CCDS7849,PRINCIPAL:1
ENSG00000129744,ART1,ENST00000250693,ENSP00000250693,CCDS7744,PRINCIPAL:1
ENSG00000129749,CHRNA10,ENST00000250699,ENSP00000250699,CCDS7745,PRINCIPAL:1
ENSG00000129965,INS-IGF2,ENST00000397270,ENSP00000380440,CCDS41598,PRINCIPAL:1
ENSG00000130413,STK33,ENST00000396672,ENSP00000379905,CCDS7789,PRINCIPAL:1
ENSG00000131808,FSHB,ENST00000533718,ENSP00000433424,CCDS7868,PRINCIPAL:1
ENSG00000132109,TRIM21,ENST00000254436,ENSP00000254436,CCDS44525,PRINCIPAL:1
ENSG00000132254,ARFIP2,ENST00000254584,ENSP00000254584,CCDS7765,PRINCIPAL:1
ENSG00000132256,TRIM5,ENST00000380034,ENSP00000369373,CCDS31393,PRINCIPAL:1
ENSG00000132259,CNGA4,ENST00000379936,ENSP00000369268,CCDS31408,PRINCIPAL:1
ENSG00000132274,TRIM22,ENST00000379965,ENSP00000369299,CCDS41612,PRINCIPAL:1
ENSG00000132275,RRP8,ENST00000254605,ENSP00000254605,CCDS31411,PRINCIPAL:1
ENSG00000132286,TIMM10B,ENST00000254616,ENSP00000254616,CCDS7766,PRINCIPAL:1
ENSG00000132740,IGHMBP2,ENST00000255078,ENSP00000255078,CCDS8187,PRINCIPAL:1
